Date;Time;PH;TEMP
10/02/2022;13:00:00;79.948;2.242.592
10/02/2022;13:20:00;85.008;2.237.532
10/02/2022;13:40:00;79.948;223.146
10/02/2022;14:00:00;74.888;2.200.088
10/02/2022;14:20:00;82.984;2.197.052
10/02/2022;14:40:00;83.996;2.194.016
10/02/2022;15:00:00;8.096;219.098
10/02/2022;15:20:00;73.876;2.178.836
10/02/2022;15:40:00;82.984;2.172.764
10/02/2022;16:00:00;8.602;2.168.716
10/02/2022;16:20:00;77.924;2.134.308
10/02/2022;16:40:00;85.008;2.139.368
10/02/2022;17:00:00;83.996;2.148.476
10/02/2022;17:20:00;78.936;2.148.476
10/02/2022;17:40:00;89.056;2.156.572
10/02/2022;18:00:00;79.948;221.122
10/02/2022;18:20:00;89.056;2.222.352
10/02/2022;18:40:00;87.032;2.233.484
10/02/2022;19:00:00;76.912;2.238.544
10/02/2022;19:20:00;81.972;2.267.892
10/02/2022;19:40:00;83.996;2.319.504
10/02/2022;20:00:00;81.972;2.329.624
10/02/2022;20:20:00;79.948;238.832
10/02/2022;20:40:00;79.948;2.394.392
10/02/2022;21:00:00;74.888;2.437.908
10/02/2022;21:20:00;73.876;244.398
10/02/2022;21:40:00;85.008;2.452.076
10/02/2022;22:00:00;76.912;2.481.424
10/02/2022;22:20:00;76.912;2.497.616
10/02/2022;22:40:00;77.924;2.516.844
10/02/2022;23:00:00;7.59;2.547.204
10/02/2022;23:20:00;81.972;2.563.396
10/02/2022;23:40:00;83.996;2.594.768
10/02/2022;00:00:00;90.068;2.638.284
10/02/2022;00:20:00;76.912;2.629.176
10/02/2022;00:40:00;74.888;2.622.092
10/02/2022;01:00:00;7.59;258.566
10/02/2022;01:20:00;77.924;2.576.552
10/02/2022;01:40:00;73.876;2.548.216
10/02/2022;02:00:00;79.948;2.541.132
10/02/2022;02:20:00;76.912;2.531.012
10/02/2022;02:40:00;85.008;2.510.772
10/02/2022;03:00:00;8.096;2.478.388
10/02/2022;03:20:00;82.984;2.460.172
10/02/2022;03:40:00;8.602;2.457.136
10/02/2022;04:00:00;73.876;2.456.124
10/02/2022;04:20:00;76.912;2.435.884
10/02/2022;04:40:00;81.972;2.430.824
10/02/2022;05:00:00;77.924;2.424.752
10/02/2022;05:20:00;87.032;2.419.692
10/02/2022;05:40:00;76.912;2.410.584
10/02/2022;06:00:00;73.876;2.399.452
10/02/2022;06:20:00;74.888;2.394.392
10/02/2022;06:40:00;74.888;2.392.368
10/02/2022;07:00:00;89.056;2.374.152
11/02/2022;07:20:00;74.888;2.370.104
11/02/2022;07:40:00;81.972;2.343.792
11/02/2022;08:00:00;82.984;2.324.564
11/02/2022;08:20:00;8.602;231.748
11/02/2022;08:40:00;85.008;2.300.276
11/02/2022;09:00:00;79.948;2.298.252
11/02/2022;09:20:00;87.032;2.280.036
11/02/2022;09:40:00;78.936;227.194
11/02/2022;10:00:00;8.602;2.243.604
11/02/2022;10:20:00;7.59;2.238.544
11/02/2022;10:40:00;82.984;223.146
11/02/2022;11:00:00;85.008;2.198.064
11/02/2022;11:20:00;83.996;2.197.052
11/02/2022;11:40:00;8.602;2.188.956
11/02/2022;12:00:00;76.912;2.187.944
11/02/2022;12:20:00;76.912;2.161.632
11/02/2022;12:40:00;76.912;2.127.224
11/02/2022;13:00:00;89.056;214.544
11/02/2022;13:20:00;83.996;2.149.488
11/02/2022;13:40:00;90.068;2.152.524
11/02/2022;14:00:00;8.602;2.176.812
11/02/2022;14:20:00;90.068;221.628
11/02/2022;14:40:00;81.972;223.652
11/02/2022;15:00:00;82.984;2.260.808
11/02/2022;15:20:00;78.936;22.77
11/02/2022;15:40:00;7.59;229.724
11/02/2022;16:00:00;82.984;2.299.264
11/02/2022;16:20:00;73.876;2.376.176
11/02/2022;16:40:00;73.876;2.380.224
11/02/2022;17:00:00;77.924;2.412.608
11/02/2022;17:20:00;88.044;2.417.668
11/02/2022;17:40:00;89.056;2.440.944
11/02/2022;18:00:00;89.056;2.450.052
11/02/2022;18:20:00;8.602;2.452.076
11/02/2022;18:40:00;79.948;2.481.424
11/02/2022;19:00:00;90.068;250.976
11/02/2022;19:20:00;8.096;2.520.892
11/02/2022;19:40:00;7.59;2.526.964
11/02/2022;20:00:00;8.096;262.614
11/02/2022;20:20:00;78.936;2.593.756
11/02/2022;20:40:00;78.936;2.581.612
11/02/2022;21:00:00;87.032;254.012
11/02/2022;21:20:00;83.996;2.537.084
11/02/2022;21:40:00;89.056;2.536.072
11/02/2022;22:00:00;81.972;2.522.916
11/02/2022;22:20:00;87.032;251.482
11/02/2022;22:40:00;7.59;2.513.808
11/02/2022;23:00:00;90.068;2.495.592
11/02/2022;23:20:00;8.602;2.448.028
11/02/2022;23:40:00;7.59;243.386
11/02/2022;00:00:00;83.996;2.402.488
11/02/2022;00:20:00;8.096;2.394.392
11/02/2022;00:40:00;8.602;2.394.392
11/02/2022;01:00:00;79.948;2.385.284
11/02/2022;01:20:00;73.876;2.382.248
11/02/2022;01:40:00;74.888;237.314
11/02/2022;02:00:00;87.032;2.341.768
11/02/2022;02:20:00;90.068;2.334.684
11/02/2022;02:40:00;7.59;2.328.612
11/02/2022;03:00:00;8.096;2.314.444
11/02/2022;03:20:00;83.996;2.288.132
11/02/2022;03:40:00;73.876;2.284.084
11/02/2022;04:00:00;77.924;2.252.712
11/02/2022;04:20:00;79.948;2.222.352
11/02/2022;04:40:00;81.972;2.198.064
11/02/2022;05:00:00;73.876;219.604
11/02/2022;05:20:00;8.096;213.532
11/02/2022;05:40:00;83.996;2.134.308
11/02/2022;06:00:00;79.948;2.126.212
11/02/2022;06:20:00;88.044;2.199.076
11/02/2022;06:40:00;73.876;220.616
11/02/2022;07:00:00;90.068;220.616
12/02/2022;07:20:00;83.996;2.259.796
12/02/2022;07:40:00;82.984;2.275.988
12/02/2022;08:00:00;89.056;228.712
12/02/2022;08:20:00;87.032;2.306.348
12/02/2022;08:40:00;78.936;2.308.372
12/02/2022;09:00:00;74.888;231.242
12/02/2022;09:20:00;8.096;2.321.528
12/02/2022;09:40:00;83.996;2.323.552
12/02/2022;10:00:00;87.032;239.844
12/02/2022;10:20:00;83.996;2.425.764
12/02/2022;10:40:00;76.912;2.491.544
12/02/2022;11:00:00;89.056;2.510.772
12/02/2022;11:20:00;8.096;2.569.468
12/02/2022;11:40:00;8.096;2.572.504
12/02/2022;12:00:00;88.044;2.577.564
12/02/2022;12:20:00;82.984;261.096
12/02/2022;12:40:00;79.948;2.586.672
12/02/2022;13:00:00;8.602;2.568.456
12/02/2022;13:20:00;83.996;2.552.264
12/02/2022;13:40:00;74.888;2.543.156
12/02/2022;14:00:00;7.59;2.533.036
12/02/2022;14:20:00;77.924;2.515.832
12/02/2022;14:40:00;8.602;2.502.676
12/02/2022;15:00:00;73.876;2.495.592
12/02/2022;15:20:00;81.972;2.486.484
12/02/2022;15:40:00;81.972;247.434
12/02/2022;16:00:00;81.972;246.928
12/02/2022;16:20:00;88.044;24.541
12/02/2022;16:40:00;73.876;2.451.064
12/02/2022;17:00:00;7.59;2.444.992
12/02/2022;17:20:00;77.924;2.442.968
12/02/2022;17:40:00;8.602;2.422.728
12/02/2022;18:00:00;8.096;2.406.536
12/02/2022;18:20:00;83.996;2.405.524
12/02/2022;18:40:00;81.972;2.402.488
12/02/2022;19:00:00;7.59;2.400.464
12/02/2022;19:20:00;8.096;2.392.368
12/02/2022;19:40:00;85.008;2.384.272
12/02/2022;20:00:00;89.056;235.796
12/02/2022;20:20:00;79.948;2.344.804
12/02/2022;20:40:00;89.056;2.343.792
12/02/2022;21:00:00;73.876;2.340.756
12/02/2022;21:20:00;88.044;2.329.624
12/02/2022;21:40:00;89.056;2.309.384
12/02/2022;22:00:00;85.008;2.305.336
12/02/2022;22:20:00;83.996;2.279.024
12/02/2022;22:40:00;77.924;2.264.856
12/02/2022;23:00:00;79.948;2.264.856
12/02/2022;23:20:00;87.032;2.257.772
12/02/2022;23:40:00;73.876;2.245.628
12/02/2022;00:00:00;76.912;2.244.616
12/02/2022;00:20:00;83.996;2.229.436
12/02/2022;00:40:00;78.936;2.218.304
12/02/2022;01:00:00;87.032;2.198.064
12/02/2022;01:20:00;77.924;2.197.052
12/02/2022;01:40:00;74.888;219.604
12/02/2022;02:00:00;81.972;218.086
12/02/2022;02:20:00;78.936;215.556
12/02/2022;02:40:00;83.996;213.532
12/02/2022;03:00:00;87.032;213.026
12/02/2022;03:20:00;79.948;21.505
12/02/2022;03:40:00;90.068;2.167.704
12/02/2022;04:00:00;85.008;2.183.896
12/02/2022;04:20:00;82.984;220.616
12/02/2022;04:40:00;7.59;225.676
12/02/2022;05:00:00;90.068;2.324.564
12/02/2022;05:20:00;81.972;2.334.684
12/02/2022;05:40:00;78.936;2.341.768
12/02/2022;06:00:00;79.948;2.345.816
12/02/2022;06:20:00;81.972;2.410.584
12/02/2022;06:40:00;76.912;2.437.908
12/02/2022;07:00:00;8.602;2.473.328
13/02/2022;07:20:00;89.056;2.478.388
13/02/2022;07:40:00;89.056;2.511.784
13/02/2022;08:00:00;77.924;2.574.528
13/02/2022;08:20:00;90.068;2.577.564
13/02/2022;08:40:00;78.936;2.588.696
13/02/2022;09:00:00;7.59;2.606.912
13/02/2022;09:20:00;8.602;2.601.852
13/02/2022;09:40:00;87.032;2.592.744
13/02/2022;10:00:00;89.056;2.588.696
13/02/2022;10:20:00;90.068;2.584.648
13/02/2022;10:40:00;8.602;2.581.612
13/02/2022;11:00:00;82.984;25.553
13/02/2022;11:20:00;8.096;2.521.904
13/02/2022;11:40:00;78.936;2.498.628
13/02/2022;12:00:00;81.972;2.488.508
13/02/2022;12:20:00;8.096;2.460.172
13/02/2022;12:40:00;88.044;2.455.112
13/02/2022;13:00:00;76.912;243.386
13/02/2022;13:20:00;74.888;242.374
13/02/2022;13:40:00;8.602;2.421.716
13/02/2022;14:00:00;83.996;2.405.524
13/02/2022;14:20:00;82.984;239.844
13/02/2022;14:40:00;82.984;2.379.212
13/02/2022;15:00:00;87.032;2.379.212
13/02/2022;15:20:00;77.924;2.377.188
13/02/2022;15:40:00;78.936;2.358.972
13/02/2022;16:00:00;74.888;2.340.756
13/02/2022;16:20:00;77.924;2.329.624
13/02/2022;16:40:00;8.096;2.296.228
13/02/2022;17:00:00;77.924;2.252.712
13/02/2022;17:20:00;83.996;224.158
13/02/2022;17:40:00;8.096;2.224.376
13/02/2022;18:00:00;74.888;220.616
13/02/2022;18:20:00;77.924;22.011
13/02/2022;18:40:00;77.924;2.191.992
13/02/2022;19:00:00;73.876;2.137.344
13/02/2022;19:20:00;88.044;2.127.224
13/02/2022;19:40:00;85.008;2.214.256
13/02/2022;20:00:00;8.096;226.182
13/02/2022;20:20:00;73.876;2.315.456
13/02/2022;20:40:00;8.096;233.266
13/02/2022;21:00:00;77.924;238.326
13/02/2022;21:20:00;73.876;2.404.512
13/02/2022;21:40:00;77.924;241.868
13/02/2022;22:00:00;79.948;2.441.956
13/02/2022;22:20:00;88.044;2.466.244
13/02/2022;22:40:00;81.972;2.503.688
13/02/2022;23:00:00;78.936;2.534.048
13/02/2022;23:20:00;81.972;2.542.144
13/02/2022;23:40:00;82.984;2.564.408
13/02/2022;00:00:00;78.936;2.567.444
13/02/2022;00:20:00;8.096;2.573.516
13/02/2022;00:40:00;88.044;25.806
13/02/2022;01:00:00;73.876;2.627.152
13/02/2022;01:20:00;77.924;2.630.188
13/02/2022;01:40:00;78.936;2.627.152
13/02/2022;02:00:00;76.912;262.614
13/02/2022;02:20:00;87.032;262.108
13/02/2022;02:40:00;79.948;2.604.888
13/02/2022;03:00:00;83.996;2.593.756
13/02/2022;03:20:00;76.912;25.806
13/02/2022;03:40:00;77.924;2.562.384
13/02/2022;04:00:00;8.602;25.553
13/02/2022;04:20:00;85.008;2.531.012
13/02/2022;04:40:00;76.912;2.518.868
13/02/2022;05:00:00;89.056;2.512.796
13/02/2022;05:20:00;78.936;2.467.256
13/02/2022;05:40:00;76.912;243.892
13/02/2022;06:00:00;85.008;2.429.812
13/02/2022;06:20:00;79.948;241.868
13/02/2022;06:40:00;87.032;2.407.548
13/02/2022;07:00:00;82.984;2.396.416
14/02/2022;07:20:00;90.068;2.394.392
14/02/2022;07:40:00;81.972;2.390.344
14/02/2022;08:00:00;87.032;2.349.864
14/02/2022;08:20:00;88.044;2.345.816
14/02/2022;08:40:00;76.912;2.301.288
14/02/2022;09:00:00;90.068;2.416.656
14/02/2022;09:20:00;8.602;2.412.608
14/02/2022;09:40:00;82.984;2.369.092
14/02/2022;10:00:00;73.876;2.366.056
14/02/2022;10:20:00;8.096;2.335.696
14/02/2022;10:40:00;82.984;2.318.492
14/02/2022;11:00:00;7.59;2.315.456
14/02/2022;11:20:00;85.008;2.310.396
14/02/2022;11:40:00;81.972;228.206
14/02/2022;12:00:00;73.876;2.259.796
14/02/2022;12:20:00;73.876;2.239.556
14/02/2022;12:40:00;73.876;2.234.496
14/02/2022;13:00:00;87.032;2.230.448
14/02/2022;13:20:00;7.59;2.240.568
14/02/2022;13:40:00;90.068;224.664
14/02/2022;14:00:00;87.032;2.254.736
14/02/2022;14:20:00;82.984;2.254.736
14/02/2022;14:40:00;73.876;2.324.564
14/02/2022;15:00:00;82.984;2.334.684
14/02/2022;15:20:00;7.59;2.343.792
14/02/2022;15:40:00;90.068;2.350.876
14/02/2022;16:00:00;90.068;2.365.044
14/02/2022;16:20:00;89.056;2.375.164
14/02/2022;16:40:00;89.056;2.407.548
14/02/2022;17:00:00;74.888;2.477.376
14/02/2022;17:20:00;7.59;2.562.384
14/02/2022;17:40:00;8.602;25.806
14/02/2022;18:00:00;8.096;2.592.744
14/02/2022;18:20:00;8.096;261.602
14/02/2022;18:40:00;81.972;266.662
14/02/2022;19:00:00;74.888;2.667.632
14/02/2022;19:20:00;85.008;2.703.052
14/02/2022;19:40:00;74.888;2.723.292
14/02/2022;20:00:00;90.068;2.723.292
14/02/2022;20:20:00;78.936;2.730.376
14/02/2022;20:40:00;74.888;2.730.376
14/02/2022;21:00:00;81.972;2.716.208
14/02/2022;21:20:00;88.044;2.716.208
14/02/2022;21:40:00;89.056;2.705.076
14/02/2022;22:00:00;83.996;2.690.908
14/02/2022;22:20:00;90.068;2.687.872
14/02/2022;22:40:00;7.59;2.673.704
14/02/2022;23:00:00;90.068;2.664.596
14/02/2022;23:20:00;87.032;2.639.296
14/02/2022;23:40:00;85.008;2.601.852
14/02/2022;00:00:00;73.876;259.072
14/02/2022;00:20:00;87.032;2.562.384
14/02/2022;00:40:00;78.936;256.036
14/02/2022;01:00:00;77.924;2.551.252
14/02/2022;01:20:00;87.032;255.024
14/02/2022;01:40:00;81.972;254.012
14/02/2022;02:00:00;77.924;253.506
14/02/2022;02:20:00;88.044;2.534.048
14/02/2022;02:40:00;88.044;2.515.832
14/02/2022;03:00:00;87.032;2.507.736
14/02/2022;03:20:00;8.602;2.492.556
14/02/2022;03:40:00;7.59;2.471.304
14/02/2022;04:00:00;7.59;2.444.992
14/02/2022;04:20:00;76.912;2.434.872
14/02/2022;04:40:00;8.096;241.362
14/02/2022;05:00:00;77.924;2.404.512
14/02/2022;05:20:00;8.602;2.396.416
14/02/2022;05:40:00;76.912;2.395.404
14/02/2022;06:00:00;74.888;239.338
14/02/2022;06:20:00;83.996;2.374.152
14/02/2022;06:40:00;76.912;23.529
14/02/2022;07:00:00;78.936;2.345.816
15/02/2022;07:20:00;8.096;233.266
15/02/2022;07:40:00;81.972;2.326.588
15/02/2022;08:00:00;89.056;2.326.588
15/02/2022;08:20:00;82.984;2.316.468
15/02/2022;08:40:00;89.056;2.284.084
15/02/2022;09:00:00;73.876;0
15/02/2022;09:20:00;8.096;0
15/02/2022;09:40:00;89.056;0
15/02/2022;10:00:00;88.044;2.472.316
15/02/2022;10:20:00;90.068;25.047
15/02/2022;10:40:00;7.59;251.482
15/02/2022;11:00:00;8.096;2.531.012
15/02/2022;11:20:00;81.972;2.543.156
15/02/2022;11:40:00;88.044;2.557.324
15/02/2022;12:00:00;74.888;2.572.504
15/02/2022;12:20:00;7.59;2.620.068
15/02/2022;12:40:00;76.912;2.743.532
15/02/2022;13:00:00;8.096;276.782
15/02/2022;13:20:00;83.996;277.288
15/02/2022;13:40:00;82.984;2.775.916
15/02/2022;14:00:00;73.876;2.785.024
15/02/2022;14:20:00;74.888;2.792.108
15/02/2022;14:40:00;88.044;2.769.844
15/02/2022;15:00:00;74.888;2.769.844
15/02/2022;15:20:00;81.972;2.714.184
15/02/2022;15:40:00;83.996;2.711.148
15/02/2022;16:00:00;76.912;2.700.016
15/02/2022;16:20:00;76.912;2.674.716
15/02/2022;16:40:00;90.068;2.664.596
15/02/2022;17:00:00;87.032;2.647.392
15/02/2022;17:20:00;73.876;2.618.044
15/02/2022;17:40:00;7.59;260.084
15/02/2022;18:00:00;76.912;25.806
15/02/2022;18:20:00;74.888;2.567.444
15/02/2022;18:40:00;8.602;256.036
15/02/2022;19:00:00;78.936;2.536.072
15/02/2022;19:20:00;8.096;25.3
15/02/2022;19:40:00;90.068;2.528.988
15/02/2022;20:00:00;89.056;2.527.976
15/02/2022;20:20:00;82.984;2.526.964
15/02/2022;20:40:00;77.924;2.521.904
15/02/2022;21:00:00;7.59;2.516.844
15/02/2022;21:20:00;85.008;2.512.796
15/02/2022;21:40:00;90.068;2.486.484
15/02/2022;22:00:00;83.996;2.458.148
15/02/2022;22:20:00;7.59;2.442.968
15/02/2022;22:40:00;7.59;2.435.884
15/02/2022;23:00:00;88.822;2.588.696
15/02/2022;23:20:00;77.844;258.566
15/02/2022;23:40:00;8.483;257.554
15/02/2022;00:00:00;82.834;2.561.372
15/02/2022;00:20:00;7.485;2.548.216
15/02/2022;00:40:00;88.822;2.523.928
15/02/2022;01:00:00;81.836;2.520.892
15/02/2022;01:20:00;86.826;248.952
15/02/2022;01:40:00;73.852;2.483.448
15/02/2022;02:00:00;8.483;246.422
15/02/2022;02:20:00;7.984;2.462.196
15/02/2022;02:40:00;85.828;245.916
15/02/2022;03:00:00;72.854;2.456.124
15/02/2022;03:20:00;80.838;244.398
15/02/2022;03:40:00;72.854;2.439.932
15/02/2022;04:00:00;82.834;2.451.064
15/02/2022;04:20:00;80.838;24.794
15/02/2022;04:40:00;88.822;2.487.496
15/02/2022;05:00:00;7.485;2.515.832
15/02/2022;05:20:00;83.832;2.521.904
15/02/2022;05:40:00;86.826;2.536.072
15/02/2022;06:00:00;75.848;2.546.192
15/02/2022;06:20:00;86.826;25.553
15/02/2022;06:40:00;7.485;2.593.756
15/02/2022;07:00:00;7.984;2.612.984
16/02/2022;07:20:00;7.984;264.638
16/02/2022;07:40:00;78.842;266.662
16/02/2022;08:00:00;82.834;2.677.752
16/02/2022;08:20:00;86.826;2.748.592
16/02/2022;08:40:00;83.832;2.755.676
16/02/2022;09:00:00;8.483;2.763.772
16/02/2022;09:20:00;78.842;2.774.904
16/02/2022;09:40:00;78.842;279.818
16/02/2022;10:00:00;7.485;2.864.972
16/02/2022;10:20:00;76.846;2.907.476
16/02/2022;10:40:00;85.828;2.928.728
16/02/2022;11:00:00;87.824;297.528
16/02/2022;11:20:00;78.842;2.978.316
16/02/2022;11:40:00;7.485;3.011.712
16/02/2022;12:00:00;73.852;3.006.652
16/02/2022;12:20:00;80.838;2.986.412
16/02/2022;12:40:00;8.483;2.984.388
16/02/2022;13:00:00;77.844;298.034
16/02/2022;13:20:00;72.854;2.969.208
16/02/2022;13:40:00;77.844;2.967.184
16/02/2022;14:00:00;80.838;2.932.776
16/02/2022;14:20:00;7.485;2.911.524
16/02/2022;14:40:00;78.842;290.444
16/02/2022;15:00:00;81.836;2.887.236
16/02/2022;15:20:00;86.826;2.861.936
16/02/2022;15:40:00;73.852;2.842.708
16/02/2022;16:00:00;7.984;282.854
16/02/2022;16:20:00;75.848;2.826.516
16/02/2022;16:40:00;73.852;28.083
16/02/2022;17:00:00;73.852;2.761.748
16/02/2022;17:20:00;81.836;2.730.376
16/02/2022;17:40:00;88.822;2.695.968
16/02/2022;18:00:00;82.834;2.675.728
16/02/2022;18:20:00;85.828;267.168
16/02/2022;18:40:00;80.838;266.662
16/02/2022;19:00:00;88.822;2.664.596
16/02/2022;19:20:00;8.483;2.660.548
16/02/2022;19:40:00;7.485;2.643.344
16/02/2022;20:00:00;80.838;264.132
16/02/2022;20:20:00;7.984;262.614
16/02/2022;20:40:00;80.838;2.617.032
16/02/2022;21:00:00;88.822;2.607.924
16/02/2022;21:20:00;85.828;2.642.332
16/02/2022;21:40:00;8.483;26.059
16/02/2022;22:00:00;80.838;2.601.852
16/02/2022;22:20:00;81.836;2.598.816
16/02/2022;22:40:00;81.836;2.594.768
16/02/2022;23:00:00;85.828;2.589.708
16/02/2022;23:20:00;7.984;2.581.612
16/02/2022;23:40:00;82.834;2.566.432
16/02/2022;00:00:00;88.822;2.566.432
16/02/2022;00:20:00;75.848;2.563.396
16/02/2022;00:40:00;81.836;2.508.748
16/02/2022;01:00:00;76.846;2.470.292
16/02/2022;01:20:00;7.485;2.452.076
16/02/2022;01:40:00;76.846;2.441.956
16/02/2022;02:00:00;72.854;244.398
16/02/2022;02:20:00;86.826;2.472.316
16/02/2022;02:40:00;80.838;2.480.412
16/02/2022;03:00:00;8.483;2.488.508
16/02/2022;03:20:00;7.984;2.537.084
16/02/2022;03:40:00;80.838;2.577.564
16/02/2022;04:00:00;80.838;2.678.764
16/02/2022;04:20:00;7.485;2.693.944
16/02/2022;04:40:00;72.854;2.706.088
16/02/2022;05:00:00;7.984;278.806
16/02/2022;05:20:00;77.844;2.795.144
16/02/2022;05:40:00;82.834;2.801.216
16/02/2022;06:00:00;88.822;2.807.288
16/02/2022;06:20:00;75.848;2.814.372
16/02/2022;06:40:00;83.832;2.857.888
16/02/2022;07:00:00;50.898;30.866
17/02/2022;07:20:00;53.892;3.222.208
17/02/2022;07:40:00;50.898;306.636
17/02/2022;08:00:00;51.896;3.203.992
17/02/2022;08:20:00;4.99;3.222.208
17/02/2022;08:40:00;55.888;32.384
17/02/2022;09:00:00;50.898;2.888.248
17/02/2022;09:20:00;4.99;2.859.912
17/02/2022;09:40:00;4.99;3.130.116
17/02/2022;10:00:00;56.886;3.224.232
17/02/2022;10:20:00;5.489;332.948
17/02/2022;10:40:00;4.99;3.215.124
17/02/2022;11:00:00;51.896;3.231.316
17/02/2022;11:20:00;55.888;3.060.288
17/02/2022;11:40:00;65.868;330.418
17/02/2022;12:00:00;59.118;3.206.016
17/02/2022;12:20:00;63.126;319.286
17/02/2022;12:40:00;66.132;3.464.076
17/02/2022;13:00:00;59.118;3.493.424
17/02/2022;13:20:00;6.513;3.639.152
17/02/2022;13:40:00;58.116;3.645.925
17/02/2022;14:00:00;58.116;362.235
17/02/2022;14:20:00;58.116;36.572
17/02/2022;14:40:00;509.883;24.241.701
17/02/2022;15:00:00;464.686;30.890.794
17/02/2022;15:20:00;519.582;27.675.164
17/02/2022;15:40:00;453.779;25.216.763
17/02/2022;16:00:00;494.975;24.708.486
17/02/2022;16:20:00;560.113;24.013.495
17/02/2022;16:40:00;474.816;238.579
17/02/2022;17:00:00;743.487;25.258.255
17/02/2022;17:20:00;663.431;2.520.639
17/02/2022;17:40:00;492.494;25.185.644
17/02/2022;18:00:00;597.555;25.154.525
17/02/2022;18:20:00;698.706;2.499.893
17/02/2022;18:40:00;717.612;24.978.184
17/02/2022;19:00:00;472.458;24.978.184
17/02/2022;19:20:00;450.151;24.781.097
17/02/2022;19:40:00;637.639;24.635.875
17/02/2022;20:00:00;726.605;24.594.383
17/02/2022;20:20:00;586.533;24.511.399
17/02/2022;20:40:00;483.738;24.490.653
17/02/2022;21:00:00;527.691;24.469.907
17/02/2022;21:20:00;704.758;24.418.042
17/02/2022;21:40:00;709.749;24.137.971
17/02/2022;22:00:00;469.884;24.003.122
17/02/2022;22:20:00;651.398;23.899.392
17/02/2022;22:40:00;488.502;23.868.273
17/02/2022;23:00:00;723.964;23.505.218
17/02/2022;23:20:00;527.744;23.162.909
17/02/2022;23:40:00;550.382;23.069.552
17/02/2022;00:00:00;588.395;23.017.687
17/02/2022;00:20:00;485.245;23.007.314
17/02/2022;00:40:00;653.968;22.862.092
17/02/2022;01:00:00;739.799;22.768.735
17/02/2022;01:20:00;627.374;22.747.989
17/02/2022;01:40:00;48.246;22.540.529
17/02/2022;02:00:00;607.998;22.426.426
17/02/2022;02:20:00;56.014;2.240.568
17/02/2022;02:40:00;477.839;22.322.696
17/02/2022;03:00:00;589.135;22.187.847
17/02/2022;03:20:00;709.391;21.876.657
17/02/2022;03:40:00;717.641;21.845.538
17/02/2022;04:00:00;522.384;21.845.538
17/02/2022;04:20:00;663.979;22.042.625
17/02/2022;04:40:00;584.236;22.156.728
17/02/2022;05:00:00;658.804;22.218.966
17/02/2022;05:20:00;524.798;22.322.696
17/02/2022;05:40:00;53.418;22.571.648
17/02/2022;06:00:00;692.635;22.727.243
17/02/2022;06:20:00;494.089;22.747.989
17/02/2022;06:40:00;732.197;23.204.401
17/02/2022;07:00:00;689.899;23.328.877
18/02/2022;07:20:00;671.618;23.391.115
18/02/2022;07:40:00;682.248;23.743.797
18/02/2022;08:00:00;637.998;23.920.138
18/02/2022;08:20:00;629.886;24.957.438
18/02/2022;08:40:00;479.449;25.061.168
18/02/2022;09:00:00;654.953;25.061.168
18/02/2022;09:20:00;63.632;2.551.758
18/02/2022;09:40:00;570.994;25.870.262
18/02/2022;10:00:00;493.868;25.984.365
18/02/2022;10:20:00;490.646;26.077.722
18/02/2022;10:40:00;545.822;26.254.063
18/02/2022;11:00:00;632.104;26.254.063
18/02/2022;11:20:00;578.559;26.305.928
18/02/2022;11:40:00;552.948;2.645.115
18/02/2022;12:00:00;60.292;26.575.626
18/02/2022;12:20:00;664.692;26.886.816
18/02/2022;12:40:00;674.614;27.032.038
18/02/2022;13:00:00;596.923;27.021.665
18/02/2022;13:20:00;722.123;26.917.935
18/02/2022;13:40:00;581.983;26.897.189
18/02/2022;14:00:00;731.612;26.886.816
18/02/2022;14:20:00;619.257;26.741.594
18/02/2022;14:40:00;522.882;26.689.729
18/02/2022;15:00:00;554.353;26.648.237
18/02/2022;15:20:00;485.536;26.627.491
18/02/2022;15:40:00;534.194;26.575.626
18/02/2022;16:00:00;466.942;26.534.134
18/02/2022;16:20:00;467.559;26.388.912
18/02/2022;16:40:00;66.379;26.254.063
18/02/2022;17:00:00;564.927;25.963.619
18/02/2022;17:20:00;6.957;25.953.246
18/02/2022;17:40:00;749.932;2.572.504
18/02/2022;18:00:00;608.327;25.372.358
18/02/2022;18:20:00;624.918;25.320.493
18/02/2022;18:40:00;682.539;25.185.644
18/02/2022;19:00:00;551.143;25.050.795
18/02/2022;19:20:00;599.651;25.040.422
18/02/2022;19:40:00;692.086;24.749.978
18/02/2022;20:00:00;531.958;24.615.129
18/02/2022;20:20:00;553.495;24.532.145
18/02/2022;20:40:00;598.901;24.397.296
18/02/2022;21:00:00;713.763;24.366.177
18/02/2022;21:20:00;513.085;2.416.909
18/02/2022;21:40:00;478.454;24.003.122
18/02/2022;22:00:00;537.046;23.909.765
18/02/2022;22:20:00;708.462;23.505.218
18/02/2022;22:40:00;733.965;23.588.202
18/02/2022;23:00:00;666.302;23.214.774
18/02/2022;23:20:00;705.944;23.162.909
18/02/2022;23:40:00;740.878;22.986.568
18/02/2022;00:00:00;481.207;22.934.703
18/02/2022;00:20:00;580.464;22.882.838
18/02/2022;00:40:00;725.554;22.872.465
18/02/2022;01:00:00;61.974;22.550.902
18/02/2022;01:20:00;596.336;22.519.783
18/02/2022;01:40:00;481.373;22.488.664
18/02/2022;02:00:00;707.157;22.457.545
18/02/2022;02:20:00;514.292;22.374.561
18/02/2022;02:40:00;531.854;22.333.069
